iter	Passed	Remaining
1637	25819	5706
1638	25834	5690
1639	25852	5674
1640	25878	5661
1641	25896	5646
1642	25914	5630
1643	25930	5615
1644	25947	5599
1645	25962	5583
1646	25979	5568
1647	25992	5551
1648	26006	5535
1649	26021	5519
1650	26041	5504
1651	26054	5488
1652	26070	5472
1653	26088	5457
1654	26111	5443
1655	26128	5427
1656	26143	5411
1657	26159	5395
1658	26177	5380
1659	26202	5366
1660	26231	5353
1661	26243	5337
1662	26255	5320
1663	26277	5305
1664	26288	5289
1665	26300	5272
1666	26318	5257
1667	26335	5241
1668	26351	5226
1669	26367	5210
1670	26382	5194
1671	26400	5179
1672	26421	5164
1673	26439	5148
1674	26459	5134
1675	26478	5118
1676	26514	5106
1677	26528	5090
1678	26543	5074
1679	26560	5059
1680	26578	5043
1681	26595	5028
1682	26612	5012
1683	26628	4996
1684	26646	4981
1685	26667	4966
1686	26679	4950
1687	26692	4933
1688	26709	4918
1689	26733	4903
1690	26750	4888
1691	26772	4873
1692	26785	4857
1693	26802	4841
1694	26817	4825
1695	26831	4809
1696	26845	4793
1697	26864	4777
1698	26888	4763
1699	26912	4749
1700	26928	4733
1701	26947	4718
1702	26959	4701
1703	26978	4686
1704	26991	4670
1705	27004	4653
1706	27019	4637
1707	27032	4621
1708	27044	4604
1709	27061	4589
1710	27075	4573
1711	27100	4558
1712	27115	4542
1713	27127	4526
1714	27141	4510
1715	27156	4494
1716	27170	4478
1717	27185	4462
1718	27201	4446
1719	27221	4431
1720	27238	4415
1721	27253	4399
1722	27269	4383
1723	27285	4368
1724	27300	4352
1725	27314	4336
1726	27328	4319
1727	27340	4303
1728	27356	4287
1729	27367	4271
1730	27383	4255
1731	27402	4240
1732	27424	4225
1733	27436	4208
1734	27456	4193
1735	27478	4178
1736	27491	4162
1737	27504	4146
1738	27518	4130
1739	27535	4114
1740	27552	4098
1741	27569	4083
1742	27584	4067
1743	27617	4054
1744	27645	4039
1745	27658	4023
1746	27673	4007
1747	27687	3991
1748	27702	3975
1749	27719	3959
1750	27730	3943
1751	27743	3927
1752	27755	3910
1753	27772	3895
1754	27784	3878
1755	27797	3862
1756	27812	3846
1757	27831	3831
1758	27845	3815
1759	27860	3799
1760	27882	3784
1761	27894	3767
1762	27907	3751
1763	27920	3735
1764	27934	3719
1765	27946	3702
1766	27960	3686
1767	27972	3670
1768	27982	3654
1769	28082	3649
1770	28114	3635
1771	28129	3619
1772	28150	3604
1773	28167	3588
1774	28178	3571
1775	28190	3555
1776	28199	3538
1777	28209	3522
1778	28220	3505
1779	28233	3489
1780	28246	3473
1781	28260	3457
1782	28280	3441
1783	28293	3425
1784	28305	3409
1785	28319	3393
1786	28329	3376
1787	28342	3360
1788	28354	3344
1789	28370	3328
1790	28388	3312
1791	28400	3296
1792	28417	3280
1793	28435	3265
1794	28444	3248
1795	28457	3232
1796	28474	3216
1797	28485	3200
1798	28507	3185
1799	28537	3170
1800	28556	3155
1801	28581	3140
1802	28596	3124
1803	28606	3108
1804	28619	3091
1805	28630	3075
1806	28646	3059
1807	28660	3043
1808	28669	3027
1809	28682	3010
1810	28693	2994
1811	28708	2978
1812	28732	2963
1813	28748	2947
1814	28761	2931
1815	28776	2915
1816	28801	2900
1817	28815	2884
1818	28832	2868
1819	28848	2853
1820	28863	2837
1821	28885	2821
1822	28903	2806
1823	28916	2790
1824	28929	2774
1825	28946	2758
1826	28968	2743
1827	28979	2726
1828	28991	2710
1829	29009	2694
1830	29022	2678
1831	29034	2662
1832	29046	2646
1833	29059	2630
1834	29072	2614
1835	29083	2597
1836	29097	2581
1837	29108	2565
1838	29123	2549
1839	29137	2533
1840	29152	2517
1841	29165	2501
1842	29175	2485
1843	29189	2469
